datetime,Date,TimeStamp,Open,High,Low,Close,Volume,average0,price_ref,Orders,Amounts,Modulators
2020-02-27 19:00:00,2020-02-27 19:00:00,1582848000000.0,8823.25,8900.0,8445.0,8692.91,71155.208977,8758.08,3610.45,1.0,25.0,1.0
2020-02-28 19:00:00,2020-02-28 19:00:00,1582934400000.0,8690.8,8790.0,8523.55,8523.61,36748.183035,8607.205,3610.45,1.0,25.0,1.0
2020-02-29 19:00:00,2020-02-29 19:00:00,1583020800000.0,8523.61,8750.0,8411.0,8531.88,43892.201779,8527.744999999999,3610.45,1.0,25.0,1.0
2020-03-01 19:00:00,2020-03-01 19:00:00,1583107200000.0,8530.3,8965.75,8498.0,8915.24,60401.31773,8722.77,3610.45,1.0,25.0,1.0
2020-03-02 19:00:00,2020-03-02 19:00:00,1583193600000.0,8911.18,8919.65,8651.0,8760.07,55154.997282,8835.625,3610.45,1.0,25.0,1.0
2020-03-03 19:00:00,2020-03-03 19:00:00,1583280000000.0,8760.07,8848.29,8660.0,8750.87,38696.482578,8755.470000000001,3610.45,1.0,25.0,1.0
2020-03-04 19:00:00,2020-03-04 19:00:00,1583366400000.0,8750.99,9159.42,8746.54,9054.68,58201.866355,8902.835,3610.45,1.0,25.0,1.0
2020-03-05 19:00:00,2020-03-05 19:00:00,1583452800000.0,9054.64,9170.0,8985.5,9131.88,43782.948044,9093.259999999998,3610.45,1.0,25.0,1.0
2020-03-06 19:00:00,2020-03-06 19:00:00,1583539200000.0,9130.89,9188.0,8835.0,8886.66,45422.204525,9008.775,3610.45,1.0,25.0,1.0
2020-03-07 19:00:00,2020-03-07 19:00:00,1583625600000.0,8885.25,8886.76,8000.0,8033.31,77537.315166,8459.28,3610.45,1.0,25.0,1.0
2020-03-08 20:00:00,2020-03-08 20:00:00,1583712000000.0,8034.76,8179.31,7632.01,7929.87,116968.863268,7982.3150000000005,3610.45,1.0,25.0,1.0
2020-03-09 20:00:00,2020-03-09 20:00:00,1583798400000.0,7929.87,8149.0,7728.01,7894.56,86783.443875,7912.215,3610.45,1.0,25.0,1.0
2020-03-10 20:00:00,2020-03-10 20:00:00,1583884800000.0,7894.57,7980.0,7590.0,7934.52,79942.411172,7914.545,3610.45,1.0,25.0,1.0
2020-03-11 20:00:00,2020-03-11 20:00:00,1583971200000.0,7934.58,7966.17,4410.0,4800.0,261505.608653,6367.29,3610.45,1.0,25.0,1.0
2020-03-12 20:00:00,2020-03-12 20:00:00,1584057600000.0,4800.01,5955.0,3782.13,5578.6,402201.673764,5189.305,3610.45,1.0,25.0,1.0
2020-03-13 20:00:00,2020-03-13 20:00:00,1584144000000.0,5576.05,5640.52,5055.13,5172.06,136910.135974,5374.055,3610.45,1.0,25.0,1.0
2020-03-14 20:00:00,2020-03-14 20:00:00,1584230400000.0,5172.48,5940.0,5093.1,5361.3,139916.146534,5266.889999999999,3610.45,1.0,25.0,1.0
2020-03-15 20:00:00,2020-03-15 20:00:00,1584316800000.0,5360.33,5365.42,4442.12,5028.97,227276.92276,5194.65,3610.45,1.0,25.0,1.0
2020-03-16 20:00:00,2020-03-16 20:00:00,1584403200000.0,5028.86,5525.0,4921.45,5312.64,150089.926318,5170.75,3610.45,1.0,25.0,1.0
2020-03-17 20:00:00,2020-03-17 20:00:00,1584489600000.0,5312.64,5436.17,5009.37,5393.04,137127.634894,5352.84,3610.45,1.0,25.0,1.0
2020-03-18 20:00:00,2020-03-18 20:00:00,1584576000000.0,5393.26,6400.0,5252.53,6162.37,199020.873439,5777.8150000000005,3610.45,1.0,25.0,1.0
2020-03-19 20:00:00,2020-03-19 20:00:00,1584662400000.0,6162.05,6900.0,5670.0,6208.36,219298.329514,6185.205,3610.45,1.0,25.0,1.0
2020-03-20 20:00:00,2020-03-20 20:00:00,1584748800000.0,6204.57,6456.98,5860.02,6186.98,128913.668363,6195.775,3610.45,1.0,25.0,1.0
2020-03-21 20:00:00,2020-03-21 20:00:00,1584835200000.0,6187.04,6407.87,5734.01,5816.19,119115.990527,6001.615,3610.45,1.0,25.0,1.0
2020-03-22 20:00:00,2020-03-22 20:00:00,1584921600000.0,5816.05,6600.0,5688.0,6467.31,164674.215785,6141.68,3610.45,1.0,25.0,1.0
2020-03-23 20:00:00,2020-03-23 20:00:00,1585008000000.0,6465.25,6833.0,6371.33,6744.72,151138.009878,6604.985000000001,3610.45,1.0,25.0,1.0
2020-03-24 20:00:00,2020-03-24 20:00:00,1585094400000.0,6744.69,6957.96,6450.0,6677.43,132155.734989,6711.0599999999995,3610.45,1.0,25.0,1.0
2020-03-25 20:00:00,2020-03-25 20:00:00,1585180800000.0,6677.42,6780.0,6510.0,6737.36,83026.555211,6707.389999999999,3610.45,1.0,25.0,1.0
2020-03-26 20:00:00,2020-03-26 20:00:00,1585267200000.0,6737.27,6842.59,6261.0,6359.11,82914.968354,6548.1900000000005,3610.45,1.0,25.0,1.0
2020-03-27 20:00:00,2020-03-27 20:00:00,1585353600000.0,6359.11,6360.0,6024.0,6236.65,93159.693429,6297.879999999999,3610.45,1.0,25.0,1.0
2020-03-28 20:00:00,2020-03-28 20:00:00,1585440000000.0,6236.65,6266.0,5866.56,5881.42,63311.627714,6059.035,3610.45,1.0,25.0,1.0
2020-03-29 20:00:00,2020-03-29 20:00:00,1585526400000.0,5880.5,6599.0,5857.76,6394.38,118889.549992,6137.4400000000005,3610.45,1.0,25.0,1.0
2020-03-30 20:00:00,2020-03-30 20:00:00,1585612800000.0,6394.45,6523.23,6321.4,6410.44,72337.595259,6402.445,3610.45,1.0,25.0,1.0
2020-03-31 20:00:00,2020-03-31 20:00:00,1585699200000.0,6412.14,6679.94,6150.11,6642.92,97500.7524,6527.530000000001,3610.45,1.0,25.0,1.0
2020-04-01 20:00:00,2020-04-01 20:00:00,1585785600000.0,6643.36,7198.0,6551.0,6794.09,149299.906871,6718.725,3610.45,1.0,25.0,1.0
2020-04-02 20:00:00,2020-04-02 20:00:00,1585872000000.0,6793.86,7048.0,6602.1,6734.1,104080.276939,6763.98,3610.45,1.0,25.0,1.0
2020-04-03 20:00:00,2020-04-03 20:00:00,1585958400000.0,6732.97,6990.41,6650.01,6856.99,72990.861139,6794.98,3610.45,1.0,25.0,1.0
2020-04-04 20:00:00,2020-04-04 20:00:00,1586044800000.0,6857.41,6895.54,6677.52,6772.78,49685.356983,6815.094999999999,3610.45,1.0,25.0,1.0
2020-04-05 20:00:00,2020-04-05 20:00:00,1586131200000.0,6772.78,7355.14,6765.0,7329.9,118052.000832,7051.34,3610.45,1.0,25.0,1.0
2020-04-06 20:00:00,2020-04-06 20:00:00,1586217600000.0,7329.9,7459.69,7077.0,7197.32,103585.168918,7263.61,3610.45,1.0,25.0,1.0
2020-04-07 20:00:00,2020-04-07 20:00:00,1586304000000.0,7197.32,7420.0,7150.0,7361.28,76059.145838,7279.299999999999,3610.45,1.0,25.0,1.0
2020-04-08 20:00:00,2020-04-08 20:00:00,1586390400000.0,7360.26,7371.92,7108.08,7283.54,61094.872417,7321.9,3610.45,1.0,25.0,1.0
2020-04-09 20:00:00,2020-04-09 20:00:00,1586476800000.0,7283.54,7295.75,6739.98,6858.92,104674.623375,7071.23,3610.45,1.0,25.0,1.0
2020-04-10 20:00:00,2020-04-10 20:00:00,1586563200000.0,6858.92,6944.3,6760.0,6876.83,45470.293206,6867.875,3610.45,1.0,25.0,1.0
2020-04-11 20:00:00,2020-04-11 20:00:00,1586649600000.0,6876.84,7177.0,6780.0,6903.79,73868.666501,6890.3150000000005,3610.45,1.0,25.0,1.0
2020-04-12 20:00:00,2020-04-12 20:00:00,1586736000000.0,6903.79,6903.79,6575.0,6837.91,96415.476573,6870.85,3610.45,1.0,25.0,1.0
2020-04-13 20:00:00,2020-04-13 20:00:00,1586822400000.0,6838.04,6978.0,6754.28,6868.7,69068.623285,6853.37,3610.45,1.0,25.0,1.0
2020-04-14 20:00:00,2020-04-14 20:00:00,1586908800000.0,6868.57,6933.0,6605.0,6621.24,61571.384994,6744.905,3610.45,1.0,25.0,1.0
2020-04-15 20:00:00,2020-04-15 20:00:00,1586995200000.0,6621.25,7190.0,6468.27,7101.94,125009.857539,6861.594999999999,3610.45,1.0,25.0,1.0
2020-04-16 20:00:00,2020-04-16 20:00:00,1587081600000.0,7101.99,7148.12,6972.98,7027.55,54126.509763,7064.77,3610.45,1.0,25.0,1.0
2020-04-17 20:00:00,2020-04-17 20:00:00,1587168000000.0,7026.78,7293.08,7014.4,7248.6,49488.542819,7137.6900000000005,3610.45,1.0,25.0,1.0
2020-04-18 20:00:00,2020-04-18 20:00:00,1587254400000.0,7248.6,7266.15,7055.6,7120.74,45664.86393,7184.67,3610.45,1.0,25.0,1.0
2020-04-19 20:00:00,2020-04-19 20:00:00,1587340800000.0,7121.4,7220.0,6751.0,6826.83,90149.49137,6974.115,3610.45,1.0,25.0,1.0
2020-04-20 20:00:00,2020-04-20 20:00:00,1587427200000.0,6828.98,6940.0,6762.0,6841.37,60109.710808,6835.174999999999,3610.45,1.0,25.0,1.0
2020-04-21 20:00:00,2020-04-21 20:00:00,1587513600000.0,6841.36,7156.38,6818.0,7125.14,61486.377334,6983.25,3610.45,1.0,25.0,1.0
2020-04-22 20:00:00,2020-04-22 20:00:00,1587600000000.0,7125.12,7738.0,7020.0,7482.39,102773.569561,7303.755,3610.45,1.0,25.0,1.0
2020-04-23 20:00:00,2020-04-23 20:00:00,1587686400000.0,7483.96,7615.96,7388.0,7505.0,60182.119939,7494.48,3610.45,1.0,25.0,1.0
2020-04-24 20:00:00,2020-04-24 20:00:00,1587772800000.0,7505.0,7705.0,7431.07,7538.67,43874.427726,7521.835,3610.45,1.0,25.0,1.0
2020-04-25 20:00:00,2020-04-25 20:00:00,1587859200000.0,7539.03,7700.0,7480.0,7693.1,50522.616209,7616.0650000000005,3610.45,1.0,25.0,1.0
2020-04-26 20:00:00,2020-04-26 20:00:00,1587945600000.0,7693.1,7792.02,7606.0,7774.62,65441.339576,7733.860000000001,3610.45,1.0,25.0,1.0
2020-04-27 20:00:00,2020-04-27 20:00:00,1588032000000.0,7773.51,7780.0,7659.12,7738.98,46302.752638,7756.245,3610.45,1.0,25.0,1.0
2020-04-28 20:00:00,2020-04-28 20:00:00,1588118400000.0,7738.58,8952.89,7710.05,8778.57,183546.887514,8258.575,3610.45,1.0,25.0,1.0
2020-04-29 20:00:00,2020-04-29 20:00:00,1588204800000.0,8778.58,9460.0,8401.0,8620.0,206277.214124,8699.29,3610.45,1.0,25.0,1.0
2020-04-30 20:00:00,2020-04-30 20:00:00,1588291200000.0,8620.0,9059.18,8613.56,8826.96,91468.815059,8723.48,3610.45,1.0,25.0,1.0
2020-05-01 20:00:00,2020-05-01 20:00:00,1588377600000.0,8825.67,9010.0,8753.0,8972.05,59002.08755,8898.86,3610.45,1.0,25.0,1.0
2020-05-02 20:00:00,2020-05-02 20:00:00,1588464000000.0,8972.58,9200.0,8712.0,8894.16,90126.065643,8933.369999999999,3610.45,1.0,25.0,1.0
2020-05-03 20:00:00,2020-05-03 20:00:00,1588550400000.0,8894.15,8950.0,8522.0,8871.96,84418.512331,8883.055,3610.45,1.0,25.0,1.0
2020-05-04 20:00:00,2020-05-04 20:00:00,1588636800000.0,8871.92,9118.58,8760.0,9021.83,76480.765342,8946.875,3610.45,1.0,25.0,1.0
2020-05-05 20:00:00,2020-05-05 20:00:00,1588723200000.0,9021.36,9395.0,8906.21,9142.92,105925.30242,9082.14,3610.45,1.0,25.0,1.0
2020-05-06 20:00:00,2020-05-06 20:00:00,1588809600000.0,9143.4,10067.0,9021.0,9986.4,147154.611378,9564.9,3610.45,1.0,25.0,1.0
2020-05-07 20:00:00,2020-05-07 20:00:00,1588896000000.0,9986.3,10035.96,9705.0,9800.01,100683.7964,9893.154999999999,3610.45,1.0,25.0,1.0
2020-05-08 20:00:00,2020-05-08 20:00:00,1588982400000.0,9800.02,9914.25,9520.0,9539.4,81950.679567,9669.71,3610.45,1.0,25.0,1.0
2020-05-09 20:00:00,2020-05-09 20:00:00,1589068800000.0,9539.1,9574.83,8117.0,8722.77,183865.182028,9130.935000000001,3610.45,1.0,25.0,1.0
2020-05-10 20:00:00,2020-05-10 20:00:00,1589155200000.0,8722.77,9168.0,8200.0,8561.52,168807.251832,8642.145,3610.45,1.0,25.0,1.0
2020-05-11 20:00:00,2020-05-11 20:00:00,1589241600000.0,8562.04,8978.26,8528.78,8810.79,86522.780066,8686.415,3610.45,1.0,25.0,1.0
2020-05-12 20:00:00,2020-05-12 20:00:00,1589328000000.0,8810.99,9398.0,8792.99,9309.37,92466.274018,9060.18,3610.45,1.0,25.0,1.0
2020-05-13 20:00:00,2020-05-13 20:00:00,1589414400000.0,9309.35,9939.0,9256.76,9791.98,129565.37747,9550.665,3610.45,1.0,25.0,1.0
2020-05-14 20:00:00,2020-05-14 20:00:00,1589500800000.0,9791.97,9845.62,9150.0,9316.42,115890.761516,9554.195,3610.45,1.0,25.0,1.0
2020-05-15 20:00:00,2020-05-15 20:00:00,1589587200000.0,9315.96,9588.0,9220.0,9381.27,59587.627862,9348.615,3610.45,1.0,25.0,1.0
2020-05-16 20:00:00,2020-05-16 20:00:00,1589673600000.0,9380.81,9888.0,9322.1,9680.04,68647.764323,9530.425,3610.45,1.0,25.0,1.0
2020-05-17 20:00:00,2020-05-17 20:00:00,1589760000000.0,9681.11,9950.0,9464.23,9733.93,82006.603583,9707.52,3610.45,1.0,25.0,1.0
2020-05-18 20:00:00,2020-05-18 20:00:00,1589846400000.0,9733.93,9897.21,9474.0,9775.53,78539.760454,9754.73,3610.45,1.0,25.0,1.0
2020-05-19 20:00:00,2020-05-19 20:00:00,1589932800000.0,9775.13,9842.0,9326.0,9511.43,74923.73809,9643.279999999999,3610.45,1.0,25.0,1.0
2020-05-20 20:00:00,2020-05-20 20:00:00,1590019200000.0,9511.43,9578.47,8815.0,9068.65,108928.780969,9290.04,3610.45,1.0,25.0,1.0
2020-05-21 20:00:00,2020-05-21 20:00:00,1590105600000.0,9067.51,9271.0,8933.52,9170.0,58943.131024,9118.755000000001,3610.45,1.0,25.0,1.0
2020-05-22 20:00:00,2020-05-22 20:00:00,1590192000000.0,9170.0,9307.85,9070.0,9179.15,43526.296966,9174.575,3610.45,1.0,25.0,1.0
2020-05-23 20:00:00,2020-05-23 20:00:00,1590278400000.0,9179.01,9298.0,8700.0,8720.34,70379.86645,8949.675,3610.45,1.0,25.0,1.0
2020-05-24 20:00:00,2020-05-24 20:00:00,1590364800000.0,8718.14,8979.66,8642.72,8900.35,62833.910949,8809.244999999999,3610.45,1.0,25.0,1.0
2020-05-25 20:00:00,2020-05-25 20:00:00,1590451200000.0,8900.35,9017.67,8700.0,8841.18,58299.770138,8870.765,3610.45,1.0,25.0,1.0
2020-05-26 20:00:00,2020-05-26 20:00:00,1590537600000.0,8841.0,9225.0,8811.73,9204.07,68910.355514,9022.535,3610.45,1.0,25.0,1.0
2020-05-27 20:00:00,2020-05-27 20:00:00,1590624000000.0,9204.07,9625.47,9110.0,9575.89,74110.787662,9389.98,3610.45,1.0,25.0,1.0
2020-05-28 20:00:00,2020-05-28 20:00:00,1590710400000.0,9575.87,9605.26,9330.0,9427.07,57374.362961,9501.470000000001,3610.45,1.0,25.0,1.0
2020-05-29 20:00:00,2020-05-29 20:00:00,1590796800000.0,9426.6,9740.0,9331.23,9697.72,55665.27254,9562.16,3610.45,1.0,25.0,1.0
2020-05-30 20:00:00,2020-05-30 20:00:00,1590883200000.0,9697.72,9700.0,9381.41,9448.27,48333.786403,9572.994999999999,3610.45,1.0,25.0,1.0
2020-05-31 20:00:00,2020-05-31 20:00:00,1590969600000.0,9448.27,10380.0,9421.67,10200.77,76649.12696,9824.52,3610.45,1.0,25.0,1.0
2020-06-01 20:00:00,2020-06-01 20:00:00,1591056000000.0,10202.71,10228.99,9266.0,9518.04,108970.773151,9860.375,3610.45,1.0,25.0,1.0
2020-06-02 20:00:00,2020-06-02 20:00:00,1591142400000.0,9518.02,9690.0,9365.21,9666.24,46252.644939,9592.130000000001,3610.45,1.0,25.0,1.0
2020-06-03 20:00:00,2020-06-03 20:00:00,1591228800000.0,9666.32,9881.63,9450.0,9789.06,57456.100969,9727.689999999999,3610.45,1.0,25.0,1.0
2020-06-04 20:00:00,2020-06-04 20:00:00,1591315200000.0,9788.14,9854.75,9581.0,9621.16,47788.05005,9704.65,3610.45,1.0,25.0,1.0
2020-06-05 20:00:00,2020-06-05 20:00:00,1591401600000.0,9621.17,9735.0,9531.05,9666.3,32752.950893,9643.735,3610.45,1.0,25.0,1.0
2020-06-06 20:00:00,2020-06-06 20:00:00,1591488000000.0,9666.85,9802.0,9372.46,9746.99,57952.848385,9706.92,3610.45,1.0,25.0,1.0
2020-06-07 20:00:00,2020-06-07 20:00:00,1591574400000.0,9746.99,9800.0,9633.0,9782.01,40664.664125,9764.5,3610.45,1.0,25.0,1.0
2020-06-08 20:00:00,2020-06-08 20:00:00,1591660800000.0,9782.0,9877.0,9570.0,9772.43,46024.001289,9777.215,3610.45,1.0,25.0,1.0
2020-06-09 20:00:00,2020-06-09 20:00:00,1591747200000.0,9772.44,9992.72,9704.18,9885.0,47130.762982,9828.720000000001,3610.45,1.0,25.0,1.0
2020-06-10 20:00:00,2020-06-10 20:00:00,1591833600000.0,9885.22,9964.0,9113.0,9280.4,94418.98473,9582.81,3610.45,1.0,25.0,1.0
2020-06-11 20:00:00,2020-06-11 20:00:00,1591920000000.0,9278.88,9557.12,9232.51,9465.13,50119.066932,9372.005,3610.45,1.0,25.0,1.0
2020-06-12 20:00:00,2020-06-12 20:00:00,1592006400000.0,9464.96,9494.73,9351.0,9473.34,27759.784851,9469.15,3610.45,1.0,25.0,1.0
2020-06-13 20:00:00,2020-06-13 20:00:00,1592092800000.0,9473.34,9480.99,9245.0,9342.1,30055.506608,9407.720000000001,3610.45,1.0,25.0,1.0
2020-06-14 20:00:00,2020-06-14 20:00:00,1592179200000.0,9342.1,9495.0,8910.45,9426.02,86107.924707,9384.060000000001,3610.45,1.0,25.0,1.0
2020-06-15 20:00:00,2020-06-15 20:00:00,1592265600000.0,9426.05,9589.0,9373.09,9525.59,52052.446927,9475.82,3610.45,1.0,25.0,1.0
2020-06-16 20:00:00,2020-06-16 20:00:00,1592352000000.0,9526.97,9565.0,9236.61,9465.14,48046.411152,9496.055,3610.45,1.0,25.0,1.0
2020-06-17 20:00:00,2020-06-17 20:00:00,1592438400000.0,9465.13,9489.0,9280.0,9386.32,37381.953765,9425.724999999999,3610.45,1.0,25.0,1.0
2020-06-18 20:00:00,2020-06-18 20:00:00,1592524800000.0,9386.32,9438.3,9215.79,9310.23,45330.983673,9348.275,3610.45,1.0,25.0,1.0
2020-06-19 20:00:00,2020-06-19 20:00:00,1592611200000.0,9310.23,9395.0,9170.95,9358.95,30329.065384,9334.59,3610.45,1.0,25.0,1.0
2020-06-20 20:00:00,2020-06-20 20:00:00,1592697600000.0,9358.95,9422.0,9281.54,9294.69,24316.926234,9326.82,3610.45,1.0,25.0,1.0
2020-06-21 20:00:00,2020-06-21 20:00:00,1592784000000.0,9294.69,9780.0,9277.09,9685.69,57895.468343,9490.19,3610.45,1.0,25.0,1.0
2020-06-22 20:00:00,2020-06-22 20:00:00,1592870400000.0,9685.69,9720.0,9577.03,9624.89,41031.02938,9655.29,3610.45,1.0,25.0,1.0
2020-06-23 20:00:00,2020-06-23 20:00:00,1592956800000.0,9624.33,9670.0,9208.0,9296.49,61571.561464,9460.41,3610.45,1.0,25.0,1.0
2020-06-24 20:00:00,2020-06-24 20:00:00,1593043200000.0,9298.33,9340.0,9009.69,9249.49,55831.619156,9273.91,3610.45,1.0,25.0,1.0
2020-06-25 20:00:00,2020-06-25 20:00:00,1593129600000.0,9249.49,9298.0,9045.45,9162.21,50292.298277,9205.849999999999,3610.45,1.0,25.0,1.0
2020-06-26 20:00:00,2020-06-26 20:00:00,1593216000000.0,9162.21,9196.24,8833.0,9012.0,46290.930113,9087.105,3610.45,1.0,25.0,1.0
2020-06-27 20:00:00,2020-06-27 20:00:00,1593302400000.0,9012.0,9191.0,8948.06,9116.35,30688.176421,9064.175,3610.45,1.0,25.0,1.0
2020-06-28 20:00:00,2020-06-28 20:00:00,1593388800000.0,9116.16,9238.0,9024.67,9192.56,42120.293261,9154.36,3610.45,1.0,25.0,1.0
2020-06-29 20:00:00,2020-06-29 20:00:00,1593475200000.0,9192.93,9205.0,9064.89,9138.55,31463.162801,9165.74,3610.45,1.0,25.0,1.0
2020-06-30 20:00:00,2020-06-30 20:00:00,1593561600000.0,9138.08,9292.0,9080.1,9232.0,38488.528699,9185.04,3610.45,1.0,25.0,1.0
2020-07-01 20:00:00,2020-07-01 20:00:00,1593648000000.0,9231.99,9261.96,8940.0,9086.54,45725.168076,9159.265,3610.45,1.0,25.0,1.0
2020-07-02 20:00:00,2020-07-02 20:00:00,1593734400000.0,9086.54,9125.0,9037.47,9058.26,28943.420177,9072.400000000001,3610.45,1.0,25.0,1.0
2020-07-03 20:00:00,2020-07-03 20:00:00,1593820800000.0,9057.79,9190.0,9040.04,9135.46,26441.968484,9096.625,3610.45,1.0,25.0,1.0
2020-07-04 20:00:00,2020-07-04 20:00:00,1593907200000.0,9135.0,9145.24,8893.03,9069.41,34073.653627,9102.205,3610.45,1.0,25.0,1.0
2020-07-05 20:00:00,2020-07-05 20:00:00,1593993600000.0,9069.41,9375.0,9055.92,9344.2,54463.132277,9206.805,3610.45,1.0,25.0,1.0
2020-07-06 20:00:00,2020-07-06 20:00:00,1594080000000.0,9342.47,9379.42,9203.0,9257.39,34587.336678,9299.93,3610.45,1.0,25.0,1.0
2020-07-07 20:00:00,2020-07-07 20:00:00,1594166400000.0,9257.4,9470.0,9231.0,9436.06,56140.517781,9346.73,3610.45,1.0,25.0,1.0
2020-07-08 20:00:00,2020-07-08 20:00:00,1594252800000.0,9436.06,9440.79,9160.0,9232.43,48044.450645,9334.244999999999,3610.45,1.0,25.0,1.0
2020-07-09 20:00:00,2020-07-09 20:00:00,1594339200000.0,9232.42,9317.48,9125.0,9288.34,38295.494006,9260.380000000001,3610.45,1.0,25.0,1.0
2020-07-10 20:00:00,2020-07-10 20:00:00,1594425600000.0,9288.34,9299.28,9178.25,9234.03,22561.366,9261.185000000001,3610.45,1.0,25.0,1.0
2020-07-11 20:00:00,2020-07-11 20:00:00,1594512000000.0,9234.02,9345.0,9157.5,9302.75,30872.702286,9268.385,3610.45,1.0,25.0,1.0
2020-07-12 20:00:00,2020-07-12 20:00:00,1594598400000.0,9303.31,9343.82,9200.89,9242.62,42740.069115,9272.965,3610.45,1.0,25.0,1.0
2020-07-13 20:00:00,2020-07-13 20:00:00,1594684800000.0,9242.61,9279.54,9113.0,9255.85,45772.552509,9249.23,3610.45,1.0,25.0,1.0
2020-07-14 20:00:00,2020-07-14 20:00:00,1594771200000.0,9255.85,9276.49,9160.57,9197.6,39053.579665,9226.725,3610.45,1.0,25.0,1.0
2020-07-15 20:00:00,2020-07-15 20:00:00,1594857600000.0,9197.6,9226.15,9047.25,9133.72,43375.571191,9165.66,3610.45,1.0,25.0,1.0
2020-07-16 20:00:00,2020-07-16 20:00:00,1594944000000.0,9133.72,9186.83,9089.81,9154.32,28054.358741,9144.02,3610.45,1.0,25.0,1.0
2020-07-17 20:00:00,2020-07-17 20:00:00,1595030400000.0,9154.31,9219.3,9121.1,9170.28,22554.541457,9162.295,3610.45,1.0,25.0,1.0
2020-07-18 20:00:00,2020-07-18 20:00:00,1595116800000.0,9170.3,9232.27,9101.35,9208.99,26052.019417,9189.645,3610.45,1.0,25.0,1.0
2020-07-19 20:00:00,2020-07-19 20:00:00,1595203200000.0,9208.99,9221.52,9131.0,9160.78,35458.764082,9184.885,3610.45,1.0,25.0,1.0
2020-07-20 20:00:00,2020-07-20 20:00:00,1595289600000.0,9160.78,9437.73,9152.8,9390.0,60413.582486,9275.39,3610.45,1.0,25.0,1.0
2020-07-21 20:00:00,2020-07-21 20:00:00,1595376000000.0,9390.0,9544.0,9261.0,9518.16,48815.004107,9454.08,3610.45,1.0,25.0,1.0
2020-07-22 20:00:00,2020-07-22 20:00:00,1595462400000.0,9518.16,9664.0,9440.33,9603.27,51856.2335,9560.715,3610.45,1.0,25.0,1.0
2020-07-23 20:00:00,2020-07-23 20:00:00,1595548800000.0,9603.27,9637.0,9463.44,9537.8,43931.136205,9570.535,3610.45,1.0,25.0,1.0
2020-07-24 20:00:00,2020-07-24 20:00:00,1595635200000.0,9538.1,9732.9,9513.0,9700.42,40679.545416,9619.26,3610.45,1.0,25.0,1.0
2020-07-25 20:00:00,2020-07-25 20:00:00,1595721600000.0,9700.42,10111.0,9650.0,9931.54,65279.269319,9815.98,3610.45,1.0,25.0,1.0
2020-07-26 20:00:00,2020-07-26 20:00:00,1595808000000.0,9931.54,11394.86,9917.21,11029.96,150188.933144,10480.75,3610.45,1.0,25.0,1.0
2020-07-27 20:00:00,2020-07-27 20:00:00,1595894400000.0,11029.96,11242.23,10565.0,10906.27,97267.734187,10968.115,3610.45,1.0,25.0,1.0
2020-07-28 20:00:00,2020-07-28 20:00:00,1595980800000.0,10906.27,11342.82,10812.0,11100.53,76838.094233,11003.400000000001,3610.45,1.0,25.0,1.0
2020-07-29 20:00:00,2020-07-29 20:00:00,1596067200000.0,11100.52,11170.0,10831.0,11099.61,60794.826456,11100.065,3610.45,1.0,25.0,1.0
2020-07-30 20:00:00,2020-07-30 20:00:00,1596153600000.0,11099.79,11444.0,10960.0,11335.46,70063.660974,11217.625,3610.45,1.0,25.0,1.0
2020-07-31 20:00:00,2020-07-31 20:00:00,1596240000000.0,11335.46,11861.0,11220.0,11801.17,85087.485126,11568.314999999999,3610.45,1.0,25.0,1.0
2020-08-01 20:00:00,2020-08-01 20:00:00,1596326400000.0,11801.17,12123.46,10518.5,11071.35,97553.077604,11436.26,3610.45,1.0,25.0,1.0
2020-08-02 20:00:00,2020-08-02 20:00:00,1596412800000.0,11071.36,11473.0,10936.0,11219.81,56931.841475,11145.585,3610.45,1.0,25.0,1.0
2020-08-03 20:00:00,2020-08-03 20:00:00,1596499200000.0,11219.68,11414.98,11000.0,11191.97,58629.113709,11205.825,3610.45,1.0,25.0,1.0
2020-08-04 20:00:00,2020-08-04 20:00:00,1596585600000.0,11191.99,11780.93,11093.0,11744.91,74970.256852,11468.45,3610.45,1.0,25.0,1.0
2020-08-05 20:00:00,2020-08-05 20:00:00,1596672000000.0,11744.91,11900.0,11562.5,11762.46,63529.08502,11753.685,3610.45,1.0,25.0,1.0
2020-08-06 20:00:00,2020-08-06 20:00:00,1596758400000.0,11762.47,11909.94,11322.0,11594.23,65755.926022,11678.349999999999,3610.45,1.0,25.0,1.0
2020-08-07 20:00:00,2020-08-07 20:00:00,1596844800000.0,11594.36,11808.27,11512.0,11761.41,41858.16104,11677.885,3610.45,1.0,25.0,1.0
2020-08-08 20:00:00,2020-08-08 20:00:00,1596931200000.0,11761.02,11797.11,11521.97,11681.68,41493.067342,11721.35,3610.45,1.0,25.0,1.0
2020-08-09 20:00:00,2020-08-09 20:00:00,1597017600000.0,11681.69,12067.35,11450.0,11892.92,84952.337887,11787.305,3610.45,1.0,25.0,1.0
2020-08-10 20:00:00,2020-08-10 20:00:00,1597104000000.0,11892.9,11935.0,11125.0,11392.08,90748.284634,11642.49,3610.45,1.0,25.0,1.0
2020-08-11 20:00:00,2020-08-11 20:00:00,1597190400000.0,11392.09,11617.52,11150.0,11564.33,64909.613644,11478.21,3610.45,1.0,25.0,1.0
2020-08-12 20:00:00,2020-08-12 20:00:00,1597276800000.0,11564.34,11792.96,11270.36,11780.0,70132.491502,11672.17,3610.45,1.0,25.0,1.0
